date,close,volume,margin_balance,turnover_value,foreign_net,investment_trust_net,dealer_net,margin_maintenance_pct,margin_top10_concentration_pct,margin_hhi,margin_top3_industry_concentration_pct,short_margin_ratio_pct,high_margin_cap_exposure_pct
2023-11-06,16649.36,5913939285.0,224438999000.0,275881120229.0,18526006433.0,1500428507.0,1379757101.0,165.8636,21.3441,78.5932,54.6896,4.4405,5.0795
2023-11-07,16684.95,4728818940.0,224720088000.0,221942762466.0,1264901820.0,1315881992.0,358280594.0,165.7078,21.351,78.8472,54.7882,4.3663,5.0348
2023-11-08,16740.83,5597358651.0,226134896000.0,279552337198.0,3765257708.0,1410470969.0,617773848.0,166.6702,22.0518,82.1734,55.1504,4.358,4.2104
2023-11-09,16745.65,5081119471.0,226645577000.0,249469794793.0,-2010874973.0,589864072.0,-930577414.0,166.2818,22.4254,84.1256,55.2671,4.1581,3.3794
2023-11-10,16682.67,4635094942.0,227151379000.0,235562520871.0,-7071621356.0,581512809.0,-3124150713.0,165.0208,22.4724,84.6151,55.2498,4.0305,4.5395
2023-11-13,16839.29,5502240518.0,227016674000.0,293154293351.0,20356247805.0,471975851.0,1821745885.0,165.8869,22.1627,83.843,55.4713,3.9631,5.4838
2023-11-14,16915.71,5471883401.0,228486671000.0,278372643486.0,11580242842.0,601343696.0,4152901951.0,167.1712,22.5345,85.44,55.4892,3.9017,5.3658
2023-11-15,17128.78,7708865711.0,228275510000.0,386091177302.0,46541199231.0,-3646477647.0,621624090.0,168.0064,22.1222,83.6372,55.2996,3.9752,5.4211
2023-11-16,17171.18,6383755259.0,228868828000.0,291324446168.0,19627012949.0,81712555.0,-1747051508.0,168.3237,22.0342,83.6755,55.1119,3.99,5.5262
2023-11-17,17208.95,6363298141.0,230640189000.0,299153639088.0,23688438631.0,-516227820.0,-2224181511.0,169.857,22.2008,83.8319,55.29,4.0519,5.5809
2023-11-20,17210.47,6131870465.0,231768860000.0,283573272995.0,9121670733.0,563033396.0,-487724581.0,170.1438,21.839,82.5947,55.6589,3.9865,5.5808
2023-11-21,17416.7,7378981388.0,232020150000.0,344904358242.0,42147431887.0,-290630678.0,-1289695939.0,171.0578,21.918,82.7208,55.9678,3.9609,5.5016
2023-11-22,17310.26,6155942094.0,232811622000.0,288532896272.0,-7403672408.0,-143352372.0,-1931489352.0,170.5329,21.7111,80.9272,55.8905,3.9299,5.6236
2023-11-23,17294.55,6100401975.0,233245776000.0,287184034897.0,1368375114.0,-929475479.0,-4064792203.0,169.4107,21.1935,78.6841,55.2439,3.8205,5.3388
2023-11-24,17287.42,5487528495.0,234146276000.0,254149539658.0,3440210189.0,-470264474.0,-1250406773.0,169.4056,21.0844,78.4778,54.9831,3.8477,5.2443
2023-11-27,17137.42,6006736782.0,233050086000.0,279544960741.0,-1818453998.0,-1412141496.0,-5823189861.0,166.888,20.7067,76.9467,54.2909,3.7956,5.3358
2023-11-28,17341.25,6327225780.0,234706986000.0,298325812532.0,20003229299.0,-1710105310.0,3064094163.0,169.8891,20.9126,77.3471,54.7561,3.8723,5.3513
2023-11-29,17370.56,7008357713.0,236307562000.0,327906944825.0,9920226607.0,-89754895.0,-787482788.0,170.6459,21.0615,77.4053,55.3995,3.9385,5.2566
2023-11-30,17433.85,7348343458.0,236653747000.0,414403843083.0,7962278203.0,-1901543140.0,-2646180718.0,170.921,20.8952,76.6396,55.276,3.9418,5.0476
2023-12-01,17438.35,6449439289.0,237394556000.0,303354416776.0,1212298008.0,1082683191.0,-3591964085.0,171.1707,20.9722,76.7622,55.0088,3.9439,4.9564
2023-12-04,17421.48,7455122410.0,237793287000.0,329712758004.0,-5294637036.0,-447700549.0,-3390716193.0,170.363,20.4823,75.5273,54.2651,3.9861,4.2144
2023-12-05,17328.01,7011018589.0,237752917000.0,320615909509.0,-10458179822.0,2029984.0,-6052997656.0,169.3334,20.2999,75.018,54.1069,3.9706,3.6445
2023-12-06,17360.72,6495028785.0,238487591000.0,300589295151.0,253008079.0,4421291650.0,-1021897128.0,169.8159,20.3186,75.2752,54.5615,3.9446,5.471
2023-12-07,17278.74,6960938851.0,238114292000.0,303911947568.0,-5159475655.0,833196654.0,-5573052665.0,169.527,20.792,77.2333,54.3877,4.0187,4.1639
2023-12-08,17383.99,6460484852.0,238811456000.0,313383854943.0,15208995224.0,721200011.0,-3589796291.0,170.5284,21.0273,78.009,54.6828,4.0364,4.6378
2023-12-11,17418.34,6178381448.0,240463090000.0,291528105616.0,1187224744.0,-663991579.0,-3298905983.0,170.389,21.2091,78.3575,54.7472,3.9631,4.0437
2023-12-12,17450.63,6593662794.0,240712461000.0,320448215336.0,10294040956.0,2037796443.0,-1862628313.0,170.0148,21.0157,77.5305,54.8171,3.986,4.0489
2023-12-13,17468.93,7022597584.0,241477519000.0,320263226668.0,3466644223.0,4453448721.0,-4032366296.0,170.3251,21.0017,77.367,54.7627,3.9456,4.0242
2023-12-14,17653.11,8512618222.0,242326205000.0,389879113486.0,33822264516.0,4225266270.0,-3930594932.0,171.1377,20.5706,75.8578,55.0542,4.0249,5.1296
